Total_Goals,H_Goal_Conversion,A_Goal_Conversion,Expected_Goals_Home,Expected_Goals_Away,H_Shot_Efficiency,A_Shot_Efficiency,H_Attack_Intensity,A_Attack_Intensity,Match_Intensity,H_Avg_Goals_Last5,A_Avg_Goals_Last5,H_Avg_Corners_Last5,A_Avg_Corners_Last5
4,0.2857142857142857,0.4,3.0,1.8,0.3684210526315789,0.5,35,18,53,1.4,1.2,8.4,5.2
4,0.0,0.5714285714285714,2.0,2.8000000000000003,0.5,0.5833333333333334,20,26,46,2.2,1.6,4.6,8.8
5,0.5555555555555556,0.0,3.4,2.5,0.6,0.8571428571428571,31,20,51,1.0,0.4,2.6,2.4
3,0.0,0.5,1.5,2.1999999999999997,0.2727272727272727,0.5454545454545454,20,21,41,0.8,1.0,6.4,3.6
2,0.16666666666666666,0.16666666666666666,2.5999999999999996,2.5999999999999996,0.5454545454545454,0.5,25,26,51,1.0,1.6,7.6,4.6
3,0.6,0.0,2.0,0.1,0.3333333333333333,0.0,25,4,29,2.4,1.0,5.6,3.8
4,0.25,0.5,2.9,1.7,0.5,0.4444444444444444,29,18,47,1.2,0.6,8.4,2.8
4,0.15384615384615385,0.3333333333333333,5.0,2.4,0.6842105263157895,0.5,43,24,67,0.8,0.8,5.2,3.4
1,0.125,0.0,2.7,2.2,0.5333333333333333,0.5,26,22,48,1.6,1.8,7.0,5.8
2,0.0,0.25,2.1999999999999997,3.0,0.35294117647058826,0.7272727272727273,27,25,52,1.2,1.4,6.2,4.8
3,0.5,0.2,2.0,1.7,0.5714285714285714,0.8333333333333334,19,13,32,1.2,1.0,6.2,4.6
2,0.18181818181818182,0.0,3.8,0.9,0.6111111111111112,0.25,34,13,47,3.2,0.6,8.6,4.4
3,0.6666666666666666,0.1111111111111111,1.2,3.0999999999999996,0.42857142857142855,0.6923076923076923,13,26,39,2.4,1.8,4.6,7.4
2,0.0,0.2857142857142857,2.5,2.8000000000000003,0.6363636363636364,0.6363636363636364,22,25,47,1.6,2.0,9.4,9.6
3,0.2,0.3333333333333333,4.3,1.7,0.5882352941176471,0.5,40,17,57,1.2,1.2,8.4,3.6
1,0.0,0.2,0.1,2.3,0.0,0.625,5,21,26,1.8,1.2,7.6,6.6
2,0.2222222222222222,0.0,3.9,2.9000000000000004,0.75,0.4117647058823529,33,32,65,2.6,1.2,7.0,4.6
3,0.4,1.0,2.8,0.6000000000000001,0.3125,0.16666666666666666,34,10,44,1.2,1.0,6.0,4.4
2,0.14285714285714285,0.2,2.9000000000000004,1.6,0.4666666666666667,0.38461538461538464,30,19,49,3.2,2.2,4.6,6.8
1,0.0,0.2,4.0,1.9,0.43478260869565216,0.625,43,17,60,1.2,0.2,5.0,5.8
3,0.6666666666666666,0.5,1.9,0.7,0.3,0.25,23,11,34,3.4,1.2,6.6,4.0
1,0.2,0.0,1.9,2.3,0.625,0.5,17,23,40,2.2,0.8,7.0,4.0
3,0.5,0.16666666666666666,2.1,2.5999999999999996,0.5714285714285714,0.8571428571428571,20,21,41,2.0,1.4,6.4,4.8
3,0.2,0.2222222222222222,1.9,3.5999999999999996,0.7142857142857143,0.5625,16,34,50,1.8,1.6,5.6,6.8
1,0.2,0.0,2.0,1.7999999999999998,0.7142857142857143,0.375,17,20,37,1.4,0.8,4.8,5.4
1,0.0,0.25,0.5,1.8,0.14285714285714285,0.5,10,18,28,1.6,2.2,6.4,3.4
3,0.3,0.0,4.0,2.1999999999999997,0.7692307692307693,0.6,33,20,53,0.8,0.8,5.0,4.8
7,0.38461538461538464,0.6666666666666666,4.9,1.0999999999999999,0.5652173913043478,0.75,46,9,55,1.0,0.4,9.0,5.4
0,0.0,0.0,2.0,1.2,0.7142857142857143,0.42857142857142855,17,13,30,1.2,1.2,6.8,4.6
4,0.36363636363636365,0.0,4.1,0.9,0.6470588235294118,0.2857142857142857,36,12,48,1.0,1.2,7.6,4.8
3,0.2,0.3333333333333333,3.6,1.2999999999999998,0.7692307692307693,0.3333333333333333,29,16,45,1.6,0.2,8.6,7.8
3,0.5,0.0,1.9,1.8,0.6,0.5714285714285714,17,17,34,0.6,1.0,6.4,4.2
2,0.16666666666666666,0.125,2.3,3.1,0.5454545454545454,0.5714285714285714,22,29,51,1.8,2.0,6.8,9.4
1,0.0,0.25,2.6999999999999997,1.5,0.375,0.5714285714285714,31,14,45,1.0,1.4,9.0,4.8
3,1.0,0.1111111111111111,1.0,3.4,0.2,0.5625,16,32,48,1.4,1.6,8.4,5.8
1,0.0,0.14285714285714285,4.2,2.6,0.5,0.5833333333333334,42,24,66,1.0,1.2,5.8,7.0
0,0.0,0.0,2.0,1.4,0.3076923076923077,0.6,25,13,38,1.2,0.4,5.6,3.4
5,0.75,0.4,1.8,2.0,0.5,0.38461538461538464,18,23,41,1.0,1.4,4.2,4.4
3,0.3333333333333333,0.0,3.0999999999999996,1.5,0.6923076923076923,0.8,26,12,38,1.4,1.6,8.0,4.2
3,0.25,0.25,2.8,1.8,0.4,0.3333333333333333,32,22,54,1.6,1.0,7.2,5.2
1,0.0,0.2,3.1999999999999997,2.1,0.47368421052631576,0.38461538461538464,33,24,57,2.0,1.2,3.6,3.2
1,0.1111111111111111,0.0,3.6999999999999997,1.8,0.5625,0.36363636363636365,35,21,56,2.4,1.0,4.8,3.2
2,0.0,0.6666666666666666,4.699999999999999,1.2999999999999998,0.631578947368421,0.6,42,12,54,1.0,0.8,7.2,3.4
3,0.3333333333333333,0.5,1.4,1.3,0.3,0.5,18,13,31,1.4,1.2,7.0,4.6
2,0.16666666666666666,0.07692307692307693,2.5999999999999996,4.2,0.6,0.8125,24,32,56,0.6,1.0,5.2,2.4
5,1.0,0.16666666666666666,1.7,2.4,0.2857142857142857,0.5454545454545454,23,23,46,1.2,1.4,5.0,6.4
4,0.8,0.0,2.2,3.0,0.4166666666666667,0.7272727272727273,24,25,49,1.0,0.4,4.8,4.2
0,0.0,0.0,1.3,1.6,0.16666666666666666,0.5714285714285714,21,15,36,1.2,0.4,5.4,6.6
3,0.2,0.3333333333333333,3.6,1.0999999999999999,0.625,0.375,32,13,45,1.4,1.0,5.4,3.0
3,0.16666666666666666,0.25,2.0999999999999996,3.1,0.375,0.5,25,31,56,1.0,2.0,5.2,8.4
2,0.3333333333333333,0.0,2.5,1.2,0.46153846153846156,1.0,26,9,35,1.2,1.8,5.6,3.4
2,0.2,0.07692307692307693,2.3,4.3,0.38461538461538464,0.8125,26,33,59,1.2,1.8,6.4,7.2
4,1.0,0.0,1.7,0.7,0.5,0.3333333333333333,17,9,26,2.2,1.0,7.6,3.2
3,0.3333333333333333,0.25,2.6999999999999997,1.7,0.6666666666666666,0.4,24,19,43,2.4,1.4,5.8,5.4
2,0.2,0.25,2.0,1.5,0.4166666666666667,0.2857142857142857,22,21,43,0.8,0.8,7.2,5.2
2,0.3333333333333333,0.3333333333333333,1.2,1.7,0.2727272727272727,0.5,17,17,34,1.0,1.6,4.8,5.6
5,0.75,0.3333333333333333,1.6,2.6999999999999997,0.3333333333333333,0.6,20,25,45,1.4,1.2,7.2,3.6
1,0.16666666666666666,0.0,2.0999999999999996,1.0,0.5454545454545454,0.3333333333333333,20,12,32,1.8,0.4,9.4,4.6
3,0.25,0.2,3.0,2.0,0.6666666666666666,0.7142857142857143,26,17,43,1.4,1.0,7.4,3.2
3,0.0,0.6,1.4,2.4,0.2727272727272727,0.38461538461538464,19,27,46,0.8,1.0,6.4,4.8
1,0.1,0.0,3.7,2.5,0.5882352941176471,0.5555555555555556,34,24,58,1.8,0.8,7.6,6.6
3,0.2727272727272727,0.0,4.0,2.1999999999999997,0.8461538461538461,0.46153846153846156,31,23,54,1.2,1.4,6.2,6.2
5,0.4,0.16666666666666666,3.5,2.3,0.7142857142857143,0.6,29,21,50,1.8,1.0,4.2,4.8
1,0.25,0.0,2.0,1.2000000000000002,0.5714285714285714,0.4,19,13,32,0.6,1.0,5.2,5.0
1,0.0,0.3333333333333333,2.1,0.9999999999999999,0.5,0.75,21,8,29,1.0,0.8,5.8,4.4
1,0.25,0.0,1.9,1.0999999999999999,0.3333333333333333,0.42857142857142855,23,12,35,1.4,0.8,6.6,7.4
5,0.4,0.75,2.0,1.8,0.5555555555555556,0.6666666666666666,19,16,35,1.2,1.0,5.2,5.2
6,2.5,1.0,1.1,0.4,0.125,0.16666666666666666,23,8,31,1.0,1.0,9.0,4.2
3,0.2222222222222222,0.25,4.3,1.9,0.5625,0.5714285714285714,41,18,59,3.2,1.6,8.0,5.4
4,0.09090909090909091,0.75,4.0,1.7,0.7857142857142857,0.5,32,17,49,1.0,1.6,5.0,5.6
2,0.16666666666666666,0.3333333333333333,2.4,1.0999999999999999,0.6,0.42857142857142855,22,12,34,0.6,1.2,9.2,3.0
2,0.6666666666666666,0.0,1.4,1.8,0.25,0.7142857142857143,20,15,35,1.6,1.0,7.8,4.4
2,0.14285714285714285,0.25,2.6,2.0,0.5384615384615384,0.4444444444444444,25,21,46,0.8,0.8,4.8,5.4
3,0.16666666666666666,0.14285714285714285,3.9999999999999996,2.7,0.7058823529411765,0.5,33,27,60,0.8,0.2,6.2,4.4
5,0.15384615384615385,1.0,5.4,1.5,0.6842105263157895,0.375,47,17,64,1.2,1.4,6.6,4.4
1,0.0,0.3333333333333333,3.6,1.0999999999999999,0.5333333333333333,0.6,35,10,45,2.2,2.4,5.8,7.6
5,0.6666666666666666,0.42857142857142855,1.4,2.6,0.75,0.5833333333333334,12,24,36,1.6,1.0,5.4,6.0
1,0.0,0.2,1.7999999999999998,1.9,0.75,0.5555555555555556,16,18,34,0.6,1.0,5.8,2.2
0,0.0,0.0,3.2,1.4,0.7272727272727273,0.5714285714285714,27,13,40,2.4,0.8,4.4,2.8
2,0.14285714285714285,0.16666666666666666,2.8000000000000003,1.9999999999999998,0.6363636363636364,0.42857142857142855,25,22,47,1.8,1.2,7.2,3.6
2,0.0,0.4,2.2,2.0,0.625,0.5,20,20,40,1.2,1.4,9.8,6.4
2,0.16666666666666666,0.5,2.3,1.2000000000000002,0.75,0.2857142857142857,19,15,34,1.2,1.6,6.6,5.8
4,0.25,0.4,2.9,1.8,0.6153846153846154,0.5555555555555556,26,17,43,1.6,1.2,4.0,4.2
4,0.2,0.4,3.8,1.6,0.7142857142857143,0.38461538461538464,32,19,51,0.6,0.4,6.0,3.2
3,0.2,0.5,2.3,1.6,0.45454545454545453,0.5,24,16,40,1.8,1.8,6.6,8.8
1,0.16666666666666666,0.0,2.0999999999999996,2.0,0.46153846153846156,0.5555555555555556,22,19,41,1.2,0.8,6.8,3.4
3,0.1,1.0,3.8,0.6,0.6666666666666666,0.2,33,12,45,1.6,1.4,7.4,6.6
7,0.5,0.5714285714285714,2.4,2.4000000000000004,0.5,0.5833333333333334,24,22,46,1.0,1.2,6.8,4.2
4,0.42857142857142855,0.1,2.4000000000000004,3.7,0.5833333333333334,0.5555555555555556,22,35,57,1.4,1.6,7.0,5.0
7,0.2857142857142857,0.7142857142857143,2.9000000000000004,2.4000000000000004,0.3888888888888889,0.5,33,24,57,1.4,0.0,6.2,4.2
3,0.14285714285714285,0.4,2.2,1.8,0.5384615384615384,0.38461538461538464,21,21,42,1.0,1.0,7.6,4.0
2,0.25,0.25,2.0,2.4000000000000004,0.2857142857142857,0.5714285714285714,26,23,49,2.0,1.4,7.0,6.0
1,0.3333333333333333,0.0,1.5,1.7999999999999998,0.375,0.3333333333333333,17,21,38,1.0,1.4,6.2,3.8
2,0.0,0.2,1.0999999999999999,3.9,0.3,0.6666666666666666,15,34,49,1.2,2.2,5.0,7.4
1,0.14285714285714285,0.0,2.5,1.0999999999999999,0.5833333333333334,0.375,23,13,36,2.0,2.0,5.2,6.2
0,0.0,0.0,0.7,1.0,0.2,0.16666666666666666,10,14,24,0.8,0.8,5.0,4.0
2,0.5,0.0,1.5,1.0,0.4444444444444444,0.5,16,10,26,1.6,1.6,6.0,4.4
2,0.25,0.0,2.9,0.5,0.7272727272727273,0.3333333333333333,24,6,30,1.4,1.2,6.8,6.2
2,0.0,0.25,3.5,2.9,0.42105263157894735,0.7272727272727273,38,24,62,1.2,1.4,6.4,4.6
1,0.1111111111111111,0.0,3.4,1.4,0.4090909090909091,0.4,38,15,53,1.6,0.8,8.2,3.2
2,0.25,0.3333333333333333,2.2,1.7999999999999998,0.5,0.75,22,16,38,1.2,1.4,3.8,5.0
3,0.5,0.16666666666666666,1.8,1.9999999999999998,0.4444444444444444,0.75,19,16,35,0.4,1.2,5.8,5.8
1,0.2,0.0,1.9,2.3,0.45454545454545453,0.5,20,23,43,1.6,1.6,7.8,6.8
3,0.16666666666666666,0.3333333333333333,4.199999999999999,1.0999999999999999,0.631578947368421,0.5,37,11,48,1.8,1.4,6.0,5.6
2,0.16666666666666666,0.3333333333333333,2.4,1.2999999999999998,0.42857142857142855,0.42857142857142855,26,14,40,1.8,0.4,9.0,5.2
2,0.3333333333333333,0.2,1.7,1.8,0.375,0.5555555555555556,19,17,36,1.0,0.6,7.4,6.2
3,0.25,0.6666666666666666,1.7,1.6,0.8,0.3333333333333333,14,19,33,1.4,1.0,5.2,4.4
1,0.14285714285714285,0.0,2.9000000000000004,1.9,0.5384615384615384,0.35714285714285715,28,23,51,1.0,1.2,5.8,3.8
1,0.3333333333333333,0.0,1.4,3.3,0.375,0.6923076923076923,16,28,44,1.8,1.0,6.0,4.0
2,0.6666666666666666,0.0,1.4,0.6000000000000001,0.375,0.2,16,9,25,1.6,1.2,7.4,3.4
4,0.3333333333333333,0.4,1.9,2.1,0.75,0.5555555555555556,15,20,35,1.6,0.8,8.4,4.2
1,0.3333333333333333,0.0,1.2999999999999998,1.8,0.21428571428571427,0.6666666666666666,21,16,37,2.0,0.4,4.8,4.6
4,0.2,0.2857142857142857,3.7,2.2,0.625,0.5384615384615384,33,21,54,1.8,1.2,7.4,3.2
1,0.0,0.2,2.4,1.9,0.5454545454545454,0.5,23,19,42,0.6,1.2,7.0,5.8
1,0.0,0.3333333333333333,1.1,1.2999999999999998,0.25,0.6,15,12,27,0.4,1.2,6.4,6.2
6,0.2222222222222222,0.5714285714285714,3.9,2.3000000000000003,0.5625,0.7,37,19,56,1.6,1.0,7.2,3.4
5,0.125,1.0,5.3,0.9999999999999999,0.64,0.6,46,9,55,1.6,1.4,7.4,2.6
3,0.07142857142857142,0.2857142857142857,5.4,2.5,0.6086956521739131,0.5,49,25,74,2.0,1.2,6.8,3.2
3,0.3333333333333333,0.2857142857142857,1.9,3.0,0.3333333333333333,0.7,22,26,48,1.6,0.4,6.2,4.8
3,0.375,0.0,2.9,1.3,0.6153846153846154,0.5714285714285714,26,12,38,2.8,0.8,5.2,3.0
5,0.2857142857142857,0.25,4.5,1.5,0.7777777777777778,0.8,35,12,47,1.8,1.8,5.2,2.6
4,0.75,0.125,1.5,3.0,0.6666666666666666,0.6153846153846154,13,27,40,1.8,1.2,7.4,4.8
4,0.1111111111111111,1.5,3.0999999999999996,0.9,0.6923076923076923,0.3333333333333333,26,11,37,1.2,0.4,7.4,6.0
2,0.0,0.6666666666666666,1.4,1.2999999999999998,0.6,0.6,13,12,25,1.6,1.0,4.8,4.4
5,0.5714285714285714,0.0,2.2,0.5,0.4666666666666667,0.0,23,12,35,3.0,1.0,8.2,5.4
2,0.0,0.25,2.5,2.7,0.45454545454545453,0.5714285714285714,26,25,51,2.6,0.8,6.2,4.2
1,0.16666666666666666,0.0,2.0999999999999996,1.4,0.5,0.3333333333333333,21,17,38,1.0,1.2,6.0,3.0
1,0.3333333333333333,0.0,2.1,2.1,0.375,0.625,23,19,42,1.8,1.2,6.6,2.6
2,0.5,0.0,1.8,1.5,0.4444444444444444,0.375,19,17,36,1.8,0.4,5.0,4.6
0,0.0,0.0,1.0,1.9,0.0,0.5,15,19,34,2.8,1.0,7.6,6.2
4,0.3333333333333333,0.4,1.9999999999999998,2.2,0.5454545454545454,0.5555555555555556,19,21,40,1.8,1.4,7.2,4.4
2,0.16666666666666666,0.14285714285714285,2.4,2.9000000000000004,0.5,0.5833333333333334,24,27,51,1.6,0.4,5.0,6.0
2,0.3333333333333333,0.0,2.3,0.8,0.46153846153846156,0.5,24,8,32,2.0,1.0,7.8,5.4
4,0.2727272727272727,0.5,3.8,1.0,0.6470588235294118,1.0,33,8,41,1.6,0.2,4.2,5.0
0,0.0,0.0,1.6,0.1,0.5,0.0,16,4,20,0.8,1.6,5.6,6.2
0,0.0,0.0,1.0999999999999999,1.5,0.3333333333333333,0.42857142857142855,14,16,30,0.6,1.4,6.6,6.6
2,0.5,0.0,1.7,2.3,0.4,0.5,19,23,42,1.8,1.0,5.8,5.8
1,0.25,0.0,1.7,3.0999999999999996,0.36363636363636365,0.5,20,31,51,1.2,1.2,7.0,5.2
2,0.25,0.16666666666666666,2.0,2.4,0.3076923076923077,0.6,25,22,47,1.4,0.4,6.6,4.4
3,0.2857142857142857,0.25,2.5,1.4,0.4117647058823529,0.5,28,14,42,1.4,1.0,8.6,6.0
3,0.125,0.5,2.7,1.5,0.6666666666666666,0.4444444444444444,23,16,39,1.2,1.0,4.6,5.4
1,0.08333333333333333,0.0,4.699999999999999,1.6,0.631578947368421,0.5714285714285714,42,15,57,1.4,0.6,8.0,2.6
0,0.0,0.0,1.6,1.6,0.4444444444444444,0.5,17,16,33,0.4,0.4,9.2,4.2
1,0.0,0.25,1.4,1.7,0.4444444444444444,0.36363636363636365,15,20,35,2.2,2.2,5.2,7.2
1,1.0,0.0,0.7,1.2,0.25,0.16666666666666666,9,16,25,1.8,1.0,6.0,2.8
3,0.375,0.0,2.5,1.8,0.7272727272727273,0.2857142857142857,20,24,44,0.6,1.6,5.4,5.4
3,0.125,0.2,2.9,3.2,0.6666666666666666,0.9090909090909091,25,23,48,1.4,1.6,5.2,6.0
2,0.1111111111111111,0.14285714285714285,3.3,2.5,0.6923076923076923,0.7,28,21,49,1.0,0.6,5.4,6.2
4,0.5714285714285714,0.0,2.6,0.7,0.5384615384615384,0.6666666666666666,25,6,31,1.4,1.6,5.8,4.8
3,0.3,0.0,3.6,2.9,0.7692307692307693,0.6666666666666666,29,25,54,1.0,1.6,6.8,7.6
5,0.5714285714285714,0.3333333333333333,2.3000000000000003,1.6,0.5833333333333334,0.2727272727272727,21,21,42,1.8,0.8,6.8,5.0
5,0.23529411764705882,0.3333333333333333,5.8999999999999995,0.9999999999999999,0.6296296296296297,0.5,52,10,62,3.2,1.2,6.8,5.6
1,0.0,0.2,2.5999999999999996,1.6,0.4,0.7142857142857143,29,13,42,1.8,1.0,5.0,4.0
3,0.25,0.25,1.6,2.7,0.4444444444444444,0.6153846153846154,17,24,41,1.2,1.4,5.2,7.0
6,1.0,0.3333333333333333,1.7,2.0999999999999996,0.8,0.6,14,19,33,0.6,1.4,5.8,4.4
1,0.0,0.125,2.3,3.4,0.5,0.6153846153846154,23,31,54,1.0,0.8,7.0,5.8
2,0.3333333333333333,0.0,2.0999999999999996,1.2999999999999998,0.6666666666666666,0.3,18,17,35,1.4,0.8,6.8,2.8
6,0.0,1.0,2.5,2.0999999999999996,0.45454545454545453,0.6666666666666666,26,18,44,1.4,1.2,7.0,5.4
3,0.3,0.0,3.7,0.8,0.625,0.0,33,17,50,1.0,0.6,5.0,4.4
1,0.14285714285714285,0.0,2.6,1.6,0.3888888888888889,0.5,30,16,46,1.8,1.4,4.4,5.4
2,0.1,0.125,3.5,3.0,0.5882352941176471,0.4444444444444444,32,32,64,0.6,1.4,5.8,6.2
4,0.5714285714285714,0.0,2.4000000000000004,2.7,0.7777777777777778,0.7272727272727273,19,22,41,0.4,1.0,8.2,7.2
1,0.5,0.0,1.1,2.0,0.2857142857142857,0.5555555555555556,14,19,33,1.2,1.0,5.2,5.2
5,0.4,0.125,3.4,3.4,0.7142857142857143,0.5333333333333333,28,33,61,1.4,1.2,5.6,4.6
3,0.1111111111111111,0.2857142857142857,4.199999999999999,2.4000000000000004,0.5625,0.5,40,24,64,2.0,1.4,5.8,5.0
2,0.2,0.25,2.1,1.4,0.4166666666666667,0.5,23,14,37,1.4,1.2,7.2,5.4
0,0.0,0.0,3.2,1.0,0.46153846153846156,0.3333333333333333,33,11,44,0.4,0.8,5.8,2.6
3,0.0,0.3,2.9,3.5,0.47058823529411764,0.6666666666666666,30,30,60,1.8,1.2,5.4,3.0
1,0.0,0.2,5.9,1.6,0.5172413793103449,0.8333333333333334,58,12,70,3.2,0.8,9.8,5.2
1,0.0,0.2,1.2999999999999998,2.0,0.3333333333333333,0.7142857142857143,16,17,33,1.4,0.4,5.6,5.2
3,0.3333333333333333,0.2857142857142857,1.2999999999999998,3.1,0.3,0.7777777777777778,17,26,43,1.6,0.8,7.6,6.2
3,0.1,0.5,3.6,1.2,0.5555555555555556,0.4444444444444444,34,13,47,1.6,1.8,4.4,6.0
1,0.125,0.0,3.5,2.2,0.7272727272727273,0.8333333333333334,30,18,48,3.0,1.8,5.0,3.8
1,0.0,0.3333333333333333,3.1,1.0999999999999999,0.7272727272727273,0.375,26,13,39,2.4,1.0,4.6,5.0
3,0.2727272727272727,0.0,4.4,2.3,0.5789473684210527,0.75,41,19,60,1.4,1.0,4.6,4.4
6,0.3333333333333333,0.16666666666666666,5.3,1.9999999999999998,0.6818181818181818,0.75,45,16,61,1.0,1.6,6.8,2.4
3,0.5,0.2,1.6,2.1,0.5714285714285714,0.625,15,19,34,1.4,0.8,8.4,6.2
2,0.0,0.4,1.4,2.1,0.75,0.5,12,21,33,1.6,2.0,5.2,4.0
5,0.2857142857142857,0.3333333333333333,5.1000000000000005,1.2,0.5833333333333334,0.5,47,12,59,2.2,0.4,6.0,4.6
3,0.2222222222222222,0.14285714285714285,3.5,2.8000000000000003,0.6428571428571429,0.4666666666666667,31,29,60,0.6,2.0,10.0,6.4
3,0.25,0.6666666666666666,1.9,1.5,0.5,0.75,19,13,32,2.8,1.4,7.2,6.8
3,0.09090909090909091,0.6666666666666666,3.8,1.2999999999999998,0.6470588235294118,0.3,33,17,50,1.4,0.8,6.0,6.4
3,0.2,0.16666666666666666,3.5,1.9999999999999998,0.625,0.6666666666666666,31,17,48,2.4,1.6,6.0,5.4
4,0.2,1.0,2.1,1.0999999999999999,0.20833333333333334,0.6,35,10,45,1.2,1.0,7.8,3.4
4,0.1111111111111111,0.3333333333333333,3.5999999999999996,3.1999999999999997,0.5294117647058824,0.9,35,24,59,0.4,0.8,6.4,6.0
2,0.14285714285714285,1.0,3.4000000000000004,0.4,0.5384615384615384,0.5,33,4,37,0.8,1.0,5.8,4.0
1,0.14285714285714285,0.0,2.5,2.8,0.6363636363636364,0.3157894736842105,22,35,57,1.0,0.6,3.8,5.0
2,0.25,0.14285714285714285,1.9,2.8000000000000003,0.5714285714285714,0.7777777777777778,18,23,41,1.0,1.4,8.6,6.2
2,0.5,0.0,1.5,1.7,0.6666666666666666,0.5,13,17,30,1.2,1.0,6.0,5.6
0,0.0,0.0,1.6,2.9,0.625,0.42857142857142855,14,31,45,1.6,1.0,5.4,6.0
3,0.5,0.3333333333333333,1.5,1.4,0.3333333333333333,0.375,19,16,35,1.0,0.4,3.8,6.4
2,0.2,0.16666666666666666,2.4,2.0999999999999996,0.5,0.75,24,17,41,2.2,0.2,7.2,5.0
4,0.2,0.6,2.2,1.9,0.4166666666666667,0.7142857142857143,24,16,40,1.2,1.0,5.4,3.2
0,0.0,0.0,1.5,1.2000000000000002,0.5,0.3333333333333333,15,14,29,1.4,1.0,6.4,4.6
3,0.16666666666666666,0.14285714285714285,2.6999999999999997,5.4,0.6,0.56,25,51,76,1.2,1.2,5.2,5.8
3,0.5,0.0,2.3,2.3,0.75,0.5454545454545454,19,22,41,1.4,1.4,7.8,3.8
5,0.2857142857142857,0.375,2.9000000000000004,3.4,0.5833333333333334,0.5333333333333333,27,33,60,1.6,1.0,3.8,4.4
5,0.42857142857142855,0.3333333333333333,2.2,2.1999999999999997,0.7777777777777778,0.6666666666666666,17,19,36,1.4,0.4,5.8,4.2
2,0.5,0.0,1.8,2.7,0.6666666666666666,0.625,16,25,41,1.8,1.4,6.6,4.2
3,0.14285714285714285,0.4,2.2,2.2,0.6363636363636364,0.4166666666666667,19,24,43,1.8,1.6,8.0,6.4
3,0.3333333333333333,1.0,1.9999999999999998,0.9000000000000001,1.0,0.3333333333333333,14,10,24,1.4,1.2,5.0,3.4
6,0.4,0.3333333333333333,3.6,1.9999999999999998,0.6666666666666666,0.6,31,18,49,0.6,0.4,6.2,5.6
4,0.375,0.16666666666666666,3.0,2.1999999999999997,0.6153846153846154,0.5454545454545454,27,21,48,1.2,0.8,7.2,4.8
1,0.0,0.16666666666666666,4.5,2.4,0.4166666666666667,0.5454545454545454,49,23,72,1.2,2.0,7.4,4.4
3,0.2222222222222222,0.5,2.9,1.1,0.47368421052631576,0.3333333333333333,30,13,43,2.0,1.4,11.2,5.4
3,0.3333333333333333,0.16666666666666666,3.0999999999999996,2.1999999999999997,0.42857142857142855,0.46153846153846156,33,23,56,1.2,2.2,5.4,5.0
2,0.1111111111111111,0.3333333333333333,3.4,1.2,0.6,0.42857142857142855,31,13,44,1.4,1.6,4.4,2.8
4,0.0,0.8,1.9,2.0,0.4,0.5555555555555556,21,19,40,2.0,0.4,5.0,4.0
4,0.4,0.3333333333333333,2.1,2.1999999999999997,0.4166666666666667,0.75,23,18,41,1.6,1.6,5.4,4.2
2,0.3333333333333333,0.125,1.7,3.7,0.3333333333333333,0.47058823529411764,20,38,58,2.2,1.2,8.0,3.2
3,0.2222222222222222,0.25,3.0,1.4,0.45,0.8,32,11,43,2.0,1.2,7.6,4.4
1,0.16666666666666666,0.0,2.3,1.3,0.6666666666666666,0.3333333333333333,20,15,35,1.4,0.4,7.6,5.0
3,0.16666666666666666,0.5,2.8,2.0,0.5,0.5714285714285714,28,19,47,1.4,1.6,7.2,4.4
3,0.5,0.6666666666666666,0.8,1.7999999999999998,0.4,0.375,9,20,29,1.0,0.6,5.0,6.8
0,0.0,0.0,0.7,1.2999999999999998,0.14285714285714285,0.2727272727272727,12,18,30,0.0,1.6,7.8,7.4
4,0.2,0.42857142857142855,1.7,2.5,0.38461538461538464,0.7777777777777778,20,20,40,2.4,1.0,6.4,7.4
3,0.2857142857142857,0.3333333333333333,3.1,1.4,0.3333333333333333,0.42857142857142855,38,15,53,0.8,1.2,9.6,4.8
1,0.16666666666666666,0.0,2.8,2.1,0.5,0.38461538461538464,28,24,52,1.8,1.0,8.0,5.6
3,0.6,0.0,1.9,1.0999999999999999,0.8333333333333334,0.2727272727272727,15,16,31,1.4,1.0,6.0,4.8
4,0.09090909090909091,0.6,4.2,2.2,0.5,0.4166666666666667,42,24,66,0.8,1.8,5.0,2.0
3,0.3333333333333333,0.2,2.5,1.7,0.46153846153846156,1.0,26,12,38,2.4,1.2,6.2,4.0
3,0.18181818181818182,0.25,4.0,1.6,0.6111111111111112,0.5714285714285714,36,15,51,1.6,0.8,5.0,3.6
6,0.2727272727272727,0.5,3.8,2.3,0.5238095238095238,0.6,37,21,58,0.6,1.6,7.2,4.0
4,0.3,0.16666666666666666,3.7,2.0999999999999996,0.8333333333333334,0.6666666666666666,29,18,47,1.6,1.4,10.0,3.6
3,0.375,0.0,2.9,1.9,0.6153846153846154,0.45454545454545453,26,20,46,1.4,1.4,5.0,4.8
3,0.14285714285714285,0.5,2.8000000000000003,1.5,0.3888888888888889,0.8,32,12,44,1.0,0.4,7.2,5.8
2,0.2,0.0,3.4,0.9999999999999999,0.7692307692307693,0.3,27,14,41,3.4,0.4,5.8,2.8
4,0.3,0.25,3.5,1.6,0.5555555555555556,1.0,33,12,45,1.4,0.6,7.2,3.8
2,0.2857142857142857,0.0,2.9000000000000004,0.8,0.3888888888888889,0.4,33,9,42,2.0,0.6,5.6,3.0
